1,0.8692905,0.2310787,0.040506195,0.029061384,0.020758511,0.014580491,0.022424877,0.021062834,0.014982668,0.026293864,0.028274698,0.013848111,0.012045647,0.026246129,0.021474851,0.009824971,0.009788692,0.009662525,0.010789205,0.016050542,0.029586343,0.025049284,0.010007443,0.008487121,0.009075593,0.013202765,0.027775362,0.027233208,0.03207142,0.040704843,0.023092333,0.015361152,0.0156237595,0.014614158,0.015070996,0.02035946,0.013419775,0.011284942,0.023115907,0.022138508,0.0121265575,0.008231932,0.0064265435,0.004722782,0.0038875756,0.005622336,0.0073721767,0.006035636,0.0035974754,0.003046927,0.003123011,0.0020061892,0.0011777934,0.00085301104,0.00092215283,0.0008249718,0.0007050265,0.0008167235,0.00067946827,0.00052932993,0.00043805168,0.00026643527,0.00010343707,3.9033504E-05,1
0.9267134,0.9257085,0.29873204,0.083509214,0.08818762,0.6632424,1,0.3718469,0.053036705,0.04190342,0.028444767,0.031748895,0.02948282,0.028026015,0.022908522,0.01637906,0.014402331,0.016695874,0.028533466,0.03496531,0.022910004,0.013671869,0.011725748,0.014268526,0.015449818,0.028960014,0.041726787,0.031434134,0.020102028,0.015467394,0.0151072955,0.013004158,0.008971841,0.009533051,0.015605985,0.016542686,0.0138720935,0.010010392,0.005605365,0.0056266123,0.004904518,0.0040586307,0.003756801,0.004167278,0.004605764,0.0035279936,0.0025151179,0.0014479095,0.00046579936,0.00023981642,0.00015282375,0.00016309872,0.00033222933,0.0004058409,0.00034795256,0.0002454601,0.00038543245,0.0005588277,0.0004630779,0.00032648267,0.00018403772,9.546742E-05,6.510995E-05,3.308313E-05,1.8834633E-05,2
0.95797545,1,0.34716424,0.06396124,0.04269067,0.039502904,0.029560136,0.023084223,0.017416514,0.013608298,0.010296365,0.01597089,0.014902873,0.0110212425,0.00867886,0.0068649678,0.0094191125,0.008831769,0.010034766,0.010589243,0.0080674095,0.00563465,0.0044485317,0.005146617,0.0057051945,0.011710319,0.013835845,0.008870559,0.0058730575,0.006411037,0.005793296,0.0037138055,0.00286369,0.003963976,0.0060737324,0.004089373,0.002604361,0.0018963895,0.0017171026,0.0017899032,0.0015151253,0.00086404226,0.00086806616,0.001683373,0.001657624,0.0006521463,0.00030269445,0.00013558358,0.00022345017,0.00024994966,0.00015091784,0.00014197589,0.00024266732,0.00022647818,0.00014058847,0.00014779104,0.00020359243,0.00022066814,0.00017322229,0.00017240799,0.0001221162,6.802908E-05,3.601241E-05,1.8057437E-05,1.0318429E-05,1
0.97169787,1,0.35929522,0.08108472,0.066537835,0.58786166,0.8876577,0.34180546,0.04314843,0.05909725,0.054390196,0.036765687,0.04103179,0.06699844,0.04408511,0.027602205,0.03367802,0.026833275,0.035611965,0.05237823,0.04822522,0.027578108,0.027060954,0.023910783,0.01852748,0.037295654,0.042463124,0.029099397,0.025126562,0.031298466,0.020728543,0.017972007,0.017524922,0.025063328,0.040227458,0.023523565,0.012677542,0.009458536,0.011161562,0.0103554875,0.0062775747,0.0071547604,0.0076715304,0.0065111257,0.005561037,0.0050308695,0.003171794,0.0029833715,0.003928087,0.0033039688,0.0029860684,0.0026875683,0.0021466513,0.002092455,0.0019317941,0.0026056771,0.0029077623,0.003342909,0.0027360464,0.0024093343,0.0019159127,0.0012264823,0.00059422845,0.0003181181,0.00018440648,2
0.6140381,1,0.7811245,0.20284884,0.038635496,0.02509993,0.01590007,0.0116776675,0.009214374,0.010620051,0.017110217,0.020011755,0.020816704,0.023251226,0.025232637,0.02660933,0.029501712,0.035524737,0.046251494,0.04625106,0.044241022,0.0507686,0.048244406,0.049051218,0.08289889,0.11739906,0.120691165,0.101557255,0.13539924,0.19316134,0.26807007,0.2933587,0.22750734,0.17535865,0.13010007,0.09948014,0.085951224,0.086540364,0.087794185,0.08798064,0.084724195,0.06891631,0.06910858,0.08036722,0.07423598,0.07973398,0.08027132,0.066349246,0.040301118,0.0378494,0.044414066,0.037314154,0.031805906,0.027474781,0.030803978,0.036469966,0.042953912,0.045452546,0.042534832,0.041158568,0.035282407,0.020768113,0.008943712,0.002897355,0.00059825304,1
0.08652142,0.13938548,0.18304984,0.13129789,0.10579886,0.6619155,1,0.3696064,0.03125294,0.01898256,0.022204086,0.030490393,0.03958629,0.035313867,0.030672876,0.026760142,0.019978782,0.009829665,0.00474151,0.003983041,0.003455643,0.0027167413,0.0024799632,0.0032302055,0.0034524787,0.0027890005,0.0026166223,0.0025530718,0.0023707738,0.0020549335,0.001965482,0.001551235,0.0017685624,0.0016592517,0.0012782639,0.0012579365,0.0012080814,0.0013306495,0.0015459011,0.0013097693,0.0010901389,0.0010877667,0.00096846366,0.0010098196,0.00083820935,0.0007072866,0.00068512105,0.0006684967,0.0006693819,0.0008039087,0.0007792371,0.0005562394,0.00057242974,0.00066998164,0.0006417009,0.0005486943,0.00048426221,0.0004776054,0.0005221934,0.00050867914,0.0004020943,0.00022654924,0.00010703534,4.017988E-05,2.1555485E-05,2
0.5820995,0.6691414,0.9349192,1,0.62970006,0.61640483,0.3221983,0.18750206,0.15719765,0.14373523,0.13290441,0.10784945,0.085058674,0.068067186,0.07852511,0.078340754,0.050505124,0.03219382,0.022286177,0.019454708,0.018404638,0.015588386,0.014422792,0.0179051,0.019462144,0.018028745,0.01660942,0.016618215,0.015170068,0.014130387,0.012192531,0.009644846,0.011496951,0.010098016,0.0067765866,0.006430678,0.00669169,0.0073013417,0.008269683,0.0071189324,0.006606901,0.005933905,0.0053481217,0.0048624566,0.0044676694,0.0037421377,0.0033814304,0.0036853196,0.0037485587,0.0044858577,0.004446015,0.0034040613,0.0031620094,0.0030667107,0.0031320995,0.002846589,0.00236209,0.0024935312,0.002813868,0.002554852,0.0018635181,0.0010841314,0.00050774746,0.00015765878,6.416869E-05,1
0.4670987,0.48355857,0.64267117,1,0.95918155,0.8942065,0.9387673,0.37716758,0.18019512,0.1726199,0.120387204,0.07217122,0.06395426,0.058235373,0.064856894,0.08479714,0.055833552,0.02363262,0.014927078,0.013016988,0.011955803,0.010114916,0.00968614,0.011525128,0.012035677,0.010071381,0.010498265,0.010710054,0.010172405,0.009313013,0.0079495255,0.0063458886,0.0082338,0.007177709,0.0049971933,0.0044753877,0.004170199,0.0049739117,0.0058661886,0.0050264834,0.0045541977,0.004114854,0.00362916,0.0031020883,0.002825836,0.0024843437,0.0024412866,0.002696247,0.0024986863,0.002928334,0.0031000795,0.0024628758,0.0022906603,0.0021107648,0.0021063304,0.0018853899,0.0017539997,0.0018182498,0.0017716691,0.0018487438,0.0015197231,0.00093706563,0.00047697657,0.00021397474,0.00014329367,2
0.41742027,0.6196534,1,0.97838867,0.55613834,0.59261155,0.26027748,0.11838547,0.10510024,0.121266596,0.13363224,0.1334562,0.12974025,0.09135501,0.08400753,0.08003338,0.04480022,0.02399063,0.017067462,0.015693014,0.01486653,0.010969916,0.010481178,0.0123906,0.0137723265,0.012530485,0.012719542,0.01224086,0.011199954,0.010057189,0.008739521,0.0074441363,0.009340822,0.008521481,0.005951087,0.005281748,0.0046876515,0.0057428125,0.0067485063,0.0058293333,0.0046391278,0.0042603407,0.0040918835,0.00357495,0.0031954367,0.002847138,0.002623884,0.0028950416,0.0027244247,0.0029019509,0.002815065,0.0024253274,0.002528387,0.0023296748,0.0021595857,0.0020195341,0.0018501732,0.0019221695,0.0019637258,0.0019007929,0.0014930512,0.0008943291,0.00041730265,0.00014705637,7.216642E-05,1
0.31498367,0.41903582,0.44704303,0.54316264,0.52523965,0.82369566,1,0.37655076,0.1169988,0.10038614,0.07264502,0.05239302,0.049583904,0.04168741,0.05570512,0.057429463,0.034503326,0.021106243,0.014968507,0.014093128,0.013456782,0.01056702,0.009994374,0.01320026,0.013621189,0.011006426,0.01164666,0.011823387,0.010561444,0.010071133,0.008656856,0.007098438,0.008882391,0.0075663584,0.0051303995,0.0048513114,0.004576226,0.0053451057,0.0062172394,0.005287125,0.004162912,0.003878375,0.003777925,0.0034596126,0.0030951295,0.0027563581,0.002702067,0.0031084928,0.002815063,0.0027241374,0.0027485248,0.0024501225,0.0024743066,0.0022729419,0.0021477183,0.0019394058,0.0019081947,0.0020823926,0.0021276951,0.0019960892,0.0015124927,0.00085094525,0.00041927662,0.00013606413,5.6583904E-05,2
